Source IP,Source MAC,Source TCP Port,Source UDP Port,Target IP,Target MAC,Target TCP Port,Target UDP Port,Protocol,Application Protocol,Packets A->B,Packets B->A,Bytes A->B,Bytes B->A,First Seen,Last Seen,Duration (seconds),Conversation Status,TCP Flags,Stream ID,Frame Protocols,VLAN ID,DiffServ Field,IP Version
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.9,58:bf:ea:be:b3:80,,53488,UDP,DATA,1,0,127,0,2019-02-24T05:25:23.170138,2019-02-24T05:25:23.170138,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.10,58:bf:ea:be:b3:80,,60853,UDP,DATA,1,0,127,0,2019-02-24T05:25:26.030760,2019-02-24T05:25:26.030760,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.7,58:bf:ea:be:ad:80,,55322,UDP,DATA,1,0,127,0,2019-02-24T05:25:26.152877,2019-02-24T05:25:26.152877,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.11,58:bf:ea:be:b3:80,,60528,UDP,DATA,1,0,127,0,2019-02-24T05:25:30.252667,2019-02-24T05:25:30.252667,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.12,58:bf:ea:be:b3:80,,55745,UDP,DATA,1,0,127,0,2019-02-24T05:25:36.706516,2019-02-24T05:25:36.706516,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.13,58:bf:ea:be:ad:80,,50720,UDP,DATA,1,0,127,0,2019-02-24T05:25:39.061352,2019-02-24T05:25:39.061352,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.14,58:bf:ea:be:b3:80,,57531,UDP,DATA,1,0,127,0,2019-02-24T05:25:42.942688,2019-02-24T05:25:42.942688,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.8,58:bf:ea:be:ad:80,,59578,UDP,DATA,1,0,127,0,2019-02-24T05:25:46.093868,2019-02-24T05:25:46.093868,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.9,58:bf:ea:be:b3:80,,54188,UDP,DATA,1,0,127,0,2019-02-24T05:25:53.193470,2019-02-24T05:25:53.193470,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.10,58:bf:ea:be:b3:80,,62054,UDP,DATA,1,0,127,0,2019-02-24T05:25:56.026724,2019-02-24T05:25:56.026724,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.7,58:bf:ea:be:ad:80,,55082,UDP,DATA,1,0,127,0,2019-02-24T05:25:56.772685,2019-02-24T05:25:56.772685,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.11,58:bf:ea:be:ad:80,,61095,UDP,DATA,1,0,127,0,2019-02-24T05:26:00.252199,2019-02-24T05:26:00.252199,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.12,58:bf:ea:be:b3:80,,56461,UDP,DATA,1,0,127,0,2019-02-24T05:26:06.689947,2019-02-24T05:26:06.689947,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.13,58:bf:ea:be:ad:80,,51313,UDP,DATA,1,0,127,0,2019-02-24T05:26:09.044972,2019-02-24T05:26:09.044972,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.14,58:bf:ea:be:ad:80,,58305,UDP,DATA,1,0,127,0,2019-02-24T05:26:12.937013,2019-02-24T05:26:12.937013,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.8,58:bf:ea:be:b3:80,,60212,UDP,DATA,1,0,127,0,2019-02-24T05:26:16.066953,2019-02-24T05:26:16.066953,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.9,58:bf:ea:be:b3:80,,54975,UDP,DATA,1,0,127,0,2019-02-24T05:26:23.183131,2019-02-24T05:26:23.183131,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.10,58:bf:ea:be:b3:80,,62749,UDP,DATA,1,0,127,0,2019-02-24T05:26:26.027305,2019-02-24T05:26:26.027305,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.7,58:bf:ea:be:b3:80,,55792,UDP,DATA,1,0,127,0,2019-02-24T05:26:26.142438,2019-02-24T05:26:26.142438,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.11,58:bf:ea:be:ad:80,,53568,UDP,DATA,1,0,127,0,2019-02-24T05:26:30.244579,2019-02-24T05:26:30.244579,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.12,58:bf:ea:be:b3:80,,57152,UDP,DATA,1,0,127,0,2019-02-24T05:26:36.708745,2019-02-24T05:26:36.708745,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.13,58:bf:ea:be:ad:80,,51899,UDP,DATA,1,0,127,0,2019-02-24T05:26:39.032981,2019-02-24T05:26:39.032981,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.14,58:bf:ea:be:ad:80,,51601,UDP,DATA,1,0,127,0,2019-02-24T05:26:42.940572,2019-02-24T05:26:42.940572,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,58040,,10.51.119.162,00:00:0c:07:ac:f0,51244,,TCP,TCP,10,0,1326,0,2019-02-24T05:26:43.209848,2019-02-24T05:26:43.247122,0.037,unknown,,189,"eth,ethertype,vlan,ip,tcp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.8,58:bf:ea:be:ad:80,,58033,UDP,DATA,1,0,127,0,2019-02-24T05:26:46.079580,2019-02-24T05:26:46.079580,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.9,58:bf:ea:be:ad:80,,55683,UDP,DATA,1,0,127,0,2019-02-24T05:26:53.188273,2019-02-24T05:26:53.188273,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.10,58:bf:ea:be:ad:80,,54476,UDP,DATA,1,0,127,0,2019-02-24T05:26:56.021690,2019-02-24T05:26:56.021690,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.7,58:bf:ea:be:ad:80,,56506,UDP,DATA,1,0,127,0,2019-02-24T05:26:56.153854,2019-02-24T05:26:56.153854,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,63679,10.51.119.162,00:00:0c:07:ac:f0,,51244,UDP,DATA,1,0,257,0,2019-02-24T05:26:57.191505,2019-02-24T05:26:57.191505,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.11,58:bf:ea:be:b3:80,,54254,UDP,DATA,1,0,127,0,2019-02-24T05:27:00.229760,2019-02-24T05:27:00.229760,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.12,58:bf:ea:be:ad:80,,57847,UDP,DATA,1,0,127,0,2019-02-24T05:27:06.687883,2019-02-24T05:27:06.687883,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.13,58:bf:ea:be:ad:80,,52637,UDP,DATA,1,0,127,0,2019-02-24T05:27:09.031720,2019-02-24T05:27:09.031720,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.14,58:bf:ea:be:b3:80,,52323,UDP,DATA,1,0,127,0,2019-02-24T05:27:12.939351,2019-02-24T05:27:12.939351,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.8,58:bf:ea:be:b3:80,,58702,UDP,DATA,1,0,127,0,2019-02-24T05:27:16.055832,2019-02-24T05:27:16.055832,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.9,58:bf:ea:be:b3:80,,56378,UDP,DATA,1,0,127,0,2019-02-24T05:27:23.177265,2019-02-24T05:27:23.177265,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.10,58:bf:ea:be:ad:80,,55129,UDP,DATA,1,0,127,0,2019-02-24T05:27:26.032346,2019-02-24T05:27:26.032346,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.7,58:bf:ea:be:b3:80,,57180,UDP,DATA,1,0,127,0,2019-02-24T05:27:26.155192,2019-02-24T05:27:26.155192,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.11,58:bf:ea:be:ad:80,,54985,UDP,DATA,1,0,127,0,2019-02-24T05:27:30.243387,2019-02-24T05:27:30.243387,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.12,58:bf:ea:be:b3:80,,58465,UDP,DATA,1,0,127,0,2019-02-24T05:27:36.681655,2019-02-24T05:27:36.681655,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.13,58:bf:ea:be:ad:80,,53318,UDP,DATA,1,0,127,0,2019-02-24T05:27:39.020529,2019-02-24T05:27:39.020529,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.14,58:bf:ea:be:b3:80,,53005,UDP,DATA,1,0,127,0,2019-02-24T05:27:42.929508,2019-02-24T05:27:42.929508,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.8,58:bf:ea:be:b3:80,,59406,UDP,DATA,1,0,127,0,2019-02-24T05:27:46.056516,2019-02-24T05:27:46.056516,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.9,58:bf:ea:be:b3:80,,57013,UDP,DATA,1,0,127,0,2019-02-24T05:27:53.173626,2019-02-24T05:27:53.173626,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.10,58:bf:ea:be:ad:80,,55820,UDP,DATA,1,0,127,0,2019-02-24T05:27:56.014557,2019-02-24T05:27:56.014557,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.7,58:bf:ea:be:ad:80,,57864,UDP,DATA,1,0,127,0,2019-02-24T05:27:56.163577,2019-02-24T05:27:56.163577,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.11,58:bf:ea:be:ad:80,,55655,UDP,DATA,1,0,127,0,2019-02-24T05:28:00.232957,2019-02-24T05:28:00.232957,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.12,58:bf:ea:be:ad:80,,59100,UDP,DATA,1,0,127,0,2019-02-24T05:28:06.685843,2019-02-24T05:28:06.685843,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.13,58:bf:ea:be:ad:80,,54040,UDP,DATA,1,0,127,0,2019-02-24T05:28:09.310405,2019-02-24T05:28:09.310405,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.14,58:bf:ea:be:b3:80,,53790,UDP,DATA,1,0,127,0,2019-02-24T05:28:12.950548,2019-02-24T05:28:12.950548,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.8,58:bf:ea:be:b3:80,,60129,UDP,DATA,1,0,127,0,2019-02-24T05:28:16.056973,2019-02-24T05:28:16.056973,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.9,58:bf:ea:be:ad:80,,57777,UDP,DATA,1,0,127,0,2019-02-24T05:28:23.180448,2019-02-24T05:28:23.180448,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.10,58:bf:ea:be:ad:80,,56528,UDP,DATA,1,0,127,0,2019-02-24T05:28:26.048770,2019-02-24T05:28:26.048770,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.7,58:bf:ea:be:ad:80,,58439,UDP,DATA,1,0,127,0,2019-02-24T05:28:26.175276,2019-02-24T05:28:26.175276,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.11,58:bf:ea:be:ad:80,,56369,UDP,DATA,1,0,127,0,2019-02-24T05:28:30.241963,2019-02-24T05:28:30.241963,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.12,58:bf:ea:be:ad:80,,59829,UDP,DATA,1,0,127,0,2019-02-24T05:28:36.671999,2019-02-24T05:28:36.671999,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.13,58:bf:ea:be:b3:80,,64920,UDP,DATA,1,0,127,0,2019-02-24T05:28:39.044482,2019-02-24T05:28:39.044482,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.14,58:bf:ea:be:ad:80,,54415,UDP,DATA,1,0,127,0,2019-02-24T05:28:42.943052,2019-02-24T05:28:42.943052,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.8,58:bf:ea:be:ad:80,,60831,UDP,DATA,1,0,127,0,2019-02-24T05:28:46.069734,2019-02-24T05:28:46.069734,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.9,58:bf:ea:be:ad:80,,62173,UDP,DATA,1,0,127,0,2019-02-24T05:28:53.160944,2019-02-24T05:28:53.160944,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.10,58:bf:ea:be:ad:80,,58696,UDP,DATA,1,0,127,0,2019-02-24T05:28:56.014071,2019-02-24T05:28:56.014071,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.7,58:bf:ea:be:b3:80,,59092,UDP,DATA,1,0,127,0,2019-02-24T05:28:56.174754,2019-02-24T05:28:56.174754,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,47072,10.51.119.162,00:00:0c:07:ac:f0,,51244,UDP,DATA,1,0,257,0,2019-02-24T05:28:57.188230,2019-02-24T05:28:57.188230,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.11,58:bf:ea:be:b3:80,,57114,UDP,DATA,1,0,127,0,2019-02-24T05:29:00.248136,2019-02-24T05:29:00.248136,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.12,58:bf:ea:be:ad:80,,60477,UDP,DATA,1,0,127,0,2019-02-24T05:29:06.674348,2019-02-24T05:29:06.674348,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.13,58:bf:ea:be:b3:80,,49262,UDP,DATA,1,0,127,0,2019-02-24T05:29:09.072423,2019-02-24T05:29:09.072423,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.14,58:bf:ea:be:ad:80,,63808,UDP,DATA,1,0,127,0,2019-02-24T05:29:12.940425,2019-02-24T05:29:12.940425,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.8,58:bf:ea:be:ad:80,,61514,UDP,DATA,1,0,127,0,2019-02-24T05:29:16.081326,2019-02-24T05:29:16.081326,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.9,58:bf:ea:be:ad:80,,62925,UDP,DATA,1,0,127,0,2019-02-24T05:29:23.179538,2019-02-24T05:29:23.179538,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.10,58:bf:ea:be:b3:80,,59351,UDP,DATA,1,0,127,0,2019-02-24T05:29:26.020164,2019-02-24T05:29:26.020164,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.7,58:bf:ea:be:ad:80,,59796,UDP,DATA,1,0,127,0,2019-02-24T05:29:26.153898,2019-02-24T05:29:26.153898,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.11,58:bf:ea:be:b3:80,,57859,UDP,DATA,1,0,127,0,2019-02-24T05:29:30.724740,2019-02-24T05:29:30.724740,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.12,58:bf:ea:be:ad:80,,65440,UDP,DATA,1,0,127,0,2019-02-24T05:29:36.687788,2019-02-24T05:29:36.687788,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.13,58:bf:ea:be:b3:80,,50437,UDP,DATA,1,0,127,0,2019-02-24T05:29:39.470141,2019-02-24T05:29:39.470141,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.14,58:bf:ea:be:ad:80,,64505,UDP,DATA,1,0,127,0,2019-02-24T05:29:42.949242,2019-02-24T05:29:42.949242,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,45267,,10.51.119.162,00:00:0c:07:ac:f0,51244,,TCP,TCP,10,0,1326,0,2019-02-24T05:29:43.284214,2019-02-24T05:29:43.383680,0.099,unknown,,190,"eth,ethertype,vlan,ip,tcp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.8,58:bf:ea:be:b3:80,,62169,UDP,DATA,1,0,127,0,2019-02-24T05:29:46.066342,2019-02-24T05:29:46.066342,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.9,58:bf:ea:be:ad:80,,62753,UDP,DATA,1,0,127,0,2019-02-24T05:29:53.180634,2019-02-24T05:29:53.180634,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.10,58:bf:ea:be:ad:80,,60063,UDP,DATA,1,0,127,0,2019-02-24T05:29:56.016254,2019-02-24T05:29:56.016254,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.7,58:bf:ea:be:ad:80,,60389,UDP,DATA,1,0,127,0,2019-02-24T05:29:56.157838,2019-02-24T05:29:56.157838,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.11,58:bf:ea:be:b3:80,,51884,UDP,DATA,1,0,127,0,2019-02-24T05:30:00.260642,2019-02-24T05:30:00.260642,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.12,58:bf:ea:be:ad:80,,49819,UDP,DATA,1,0,127,0,2019-02-24T05:30:06.694773,2019-02-24T05:30:06.694773,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.13,58:bf:ea:be:b3:80,,51164,UDP,DATA,1,0,127,0,2019-02-24T05:30:09.030268,2019-02-24T05:30:09.030268,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.14,58:bf:ea:be:ad:80,,65258,UDP,DATA,1,0,127,0,2019-02-24T05:30:12.955045,2019-02-24T05:30:12.955045,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.8,58:bf:ea:be:b3:80,,55536,UDP,DATA,1,0,127,0,2019-02-24T05:30:16.064686,2019-02-24T05:30:16.064686,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.9,58:bf:ea:be:ad:80,,63476,UDP,DATA,1,0,127,0,2019-02-24T05:30:23.182724,2019-02-24T05:30:23.182724,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.10,58:bf:ea:be:b3:80,,60793,UDP,DATA,1,0,127,0,2019-02-24T05:30:26.050396,2019-02-24T05:30:26.050396,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.7,58:bf:ea:be:b3:80,,61000,UDP,DATA,1,0,127,0,2019-02-24T05:30:26.156684,2019-02-24T05:30:26.156684,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.11,58:bf:ea:be:b3:80,,52572,UDP,DATA,1,0,127,0,2019-02-24T05:30:30.236577,2019-02-24T05:30:30.236577,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.12,58:bf:ea:be:b3:80,,64456,UDP,DATA,1,0,127,0,2019-02-24T05:30:36.683399,2019-02-24T05:30:36.683399,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.13,58:bf:ea:be:ad:80,,51814,UDP,DATA,1,0,127,0,2019-02-24T05:30:39.038774,2019-02-24T05:30:39.038774,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.14,58:bf:ea:be:b3:80,,49550,UDP,DATA,1,0,127,0,2019-02-24T05:30:42.936084,2019-02-24T05:30:42.936084,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.8,58:bf:ea:be:ad:80,,63222,UDP,DATA,1,0,127,0,2019-02-24T05:30:46.412127,2019-02-24T05:30:46.412127,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.9,58:bf:ea:be:b3:80,,51168,UDP,DATA,1,0,127,0,2019-02-24T05:30:53.175301,2019-02-24T05:30:53.175301,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.10,58:bf:ea:be:ad:80,,61494,UDP,DATA,1,0,127,0,2019-02-24T05:30:56.026747,2019-02-24T05:30:56.026747,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.7,58:bf:ea:be:b3:80,,61715,UDP,DATA,1,0,127,0,2019-02-24T05:30:56.488518,2019-02-24T05:30:56.488518,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,52173,10.51.119.162,00:00:0c:07:ac:f0,,51244,UDP,DATA,1,0,257,0,2019-02-24T05:30:57.185898,2019-02-24T05:30:57.185898,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.11,58:bf:ea:be:ad:80,,53270,UDP,DATA,1,0,127,0,2019-02-24T05:31:00.236791,2019-02-24T05:31:00.236791,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.12,58:bf:ea:be:b3:80,,65132,UDP,DATA,1,0,127,0,2019-02-24T05:31:06.687517,2019-02-24T05:31:06.687517,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.13,58:bf:ea:be:ad:80,,52540,UDP,DATA,1,0,127,0,2019-02-24T05:31:09.030388,2019-02-24T05:31:09.030388,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.14,58:bf:ea:be:ad:80,,50267,UDP,DATA,1,0,127,0,2019-02-24T05:31:12.932859,2019-02-24T05:31:12.932859,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
10.128.240.225,00:40:9d:67:41:87,,51243,10.47.178.8,58:bf:ea:be:ad:80,,63966,UDP,DATA,1,0,127,0,2019-02-24T05:31:16.051790,2019-02-24T05:31:16.051790,,no-response,,,"eth,ethertype,vlan,ip,udp,data",240,0x00,4
